Year,Disaster Group,Disaster Subgroup,Disaster Type,ISO,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Total Damages ('000 US$),CPI,Magnitude,Magnitude Scale
2005,Natural,Meteorological,Storm,USA,,,2005,1.0,22.0,2005,1.0,24.0,20.0,,,,,546084.0,64.09274025742687,,Kph
2005,Technological,Transport,Road,SYR,,,2005,1.0,24.0,2005,1.0,24.0,16.0,22.0,,,22.0,,64.09274025742687,,nan
2005,Natural,Geophysical,Earthquake,IDN,-1.198,119.933,2005,1.0,23.0,2005,1.0,23.0,1.0,4.0,680.0,,684.0,,64.09274025742687,6.3,Moment Magnitude
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),IRQ,,,2005,1.0,23.0,2005,1.0,23.0,14.0,75.0,,,75.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,NGA,,,2005,1.0,22.0,2005,1.0,22.0,16.0,,,,,,64.09274025742687,,nan
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),UGA,,,2005,1.0,22.0,2005,1.0,22.0,3.0,,,30000.0,30000.0,,64.09274025742687,,nan
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),UGA,,,2005,1.0,21.0,2005,1.0,21.0,,,,20000.0,20000.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,NPL,,,2005,1.0,21.0,2005,1.0,21.0,42.0,17.0,,,17.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,IRN,,,2005,1.0,21.0,2005,1.0,21.0,25.0,7.0,,,7.0,,64.09274025742687,,nan
2005,Technological,Transport,Water,PRK,,,2005,1.0,20.0,2005,1.0,20.0,14.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Road,NGA,,,2005,1.0,19.0,2005,1.0,19.0,30.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Road,IRN,,,2005,1.0,18.0,2005,1.0,18.0,14.0,11.0,,,11.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,GUY,,,2005,1.0,15.0,2005,2.0,25.0,34.0,,274774.0,,274774.0,725667.0,64.09274025742687,1340.0,Km2
2005,Technological,Miscellaneous accident,Miscellaneous accident (General),IND,,,2005,1.0,25.0,2005,1.0,25.0,250.0,200.0,,,200.0,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,AFG,,,2005,1.0,,2005,2.0,,260.0,,22656.0,,22656.0,7801.0,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,PAK,,,2005,1.0,,2005,1.0,,58.0,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,ALB,,,2005,1.0,23.0,2005,2.0,28.0,2.0,,400000.0,,400000.0,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,BGR,,,2005,1.0,,2005,2.0,,,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,BIH,,,2005,2.0,,2005,2.0,,4.0,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,CZE,,,2005,2.0,,2005,2.0,,,3.0,,,3.0,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,HRV,,,2005,2.0,,2005,2.0,,2.0,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,HUN,,,2005,1.0,,2005,2.0,,4.0,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,MKD,,,2005,1.0,,2005,1.0,,1.0,3.0,,,3.0,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,POL,,,2005,2.0,,2005,2.0,,,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,ROU,,,2005,1.0,,2005,2.0,,3.0,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,RUS,,,2005,2.0,,2005,2.0,,,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,SCG,,,2005,1.0,,2005,3.0,,,,8750.0,,8750.0,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,TUR,,,2005,1.0,1.0,2005,4.0,1.0,2.0,,,,,,64.09274025742687,,Kph
2005,Technological,Transport,Road,COL,,,2005,1.0,28.0,2005,1.0,28.0,25.0,6.0,,,6.0,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,MDG,,,2005,1.0,22.0,2005,1.0,23.0,78.0,8.0,,7977.0,7985.0,,64.09274025742687,100.0,Kph
2005,Technological,Transport,Road,PAK,,,2005,1.0,30.0,2005,1.0,30.0,23.0,,,,,,64.09274025742687,,nan
2005,Natural,Biological,Epidemic,CMR,,,2005,1.0,3.0,2005,5.0,,42.0,,1400.0,,1400.0,,64.09274025742687,,nan
2005,Technological,Transport,Rail,USA,,,2005,1.0,26.0,2005,1.0,26.0,11.0,180.0,,,180.0,,64.09274025742687,,nan
2005,Technological,Transport,Air,VNM,,,2005,1.0,26.0,2005,1.0,26.0,16.0,,,,,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,BRA,,,2005,1.0,29.0,2005,2.0,11.0,19.0,,,10000.0,10000.0,,64.09274025742687,184290.0,Km2
2005,Natural,Meteorological,Storm,ARG,,,2005,1.0,30.0,2005,1.0,30.0,11.0,52.0,,200.0,252.0,,64.09274025742687,90.0,Kph
2005,Technological,Transport,Rail,IND,,,2005,2.0,3.0,2005,2.0,3.0,52.0,10.0,,,10.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,BDI,,,2005,2.0,2.0,2005,2.0,2.0,,,,5000.0,5000.0,,64.09274025742687,,Km2
2005,Natural,Biological,Epidemic,COD,,,2005,1.0,17.0,2005,1.0,30.0,34.0,,2152.0,,2152.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,IRQ,,,2005,2.0,4.0,2005,2.0,4.0,12.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Air,AFG,,,2005,2.0,3.0,2005,2.0,3.0,104.0,,,,,,64.09274025742687,,nan
2005,Natural,Biological,Epidemic,TLS,,,2005,1.0,5.0,2005,2.0,28.0,22.0,,336.0,,336.0,,64.09274025742687,,Vaccinated
2005,Technological,Transport,Road,MWI,,,2005,2.0,3.0,2005,2.0,3.0,14.0,,,,,,64.09274025742687,,nan
2005,Natural,Hydrological,Mass movement (wet),TJK,,,2005,2.0,3.0,2005,2.0,3.0,16.0,3.0,1560.0,390.0,1953.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,IND,,,2005,2.0,6.0,2005,2.0,6.0,27.0,35.0,,,35.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,NGA,,,2005,2.0,6.0,2005,2.0,6.0,,,1000.0,,1000.0,,64.09274025742687,,Km2
2005,Technological,Miscellaneous accident,Miscellaneous accident (General),ESP,,,2005,2.0,6.0,2005,2.0,6.0,18.0,,,,,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,AUS,,,2005,1.0,21.0,2005,1.0,21.0,,,600.0,,600.0,42126.0,64.09274025742687,124.0,Kph
2005,Natural,Meteorological,Storm,LVA,,,2005,1.0,9.0,2005,1.0,9.0,,,,,,,64.09274025742687,144.0,Kph
2005,Natural,Geophysical,Earthquake,TUR,37.622,43.703,2005,1.0,25.0,2005,1.0,25.0,2.0,22.0,400.0,,422.0,,64.09274025742687,5.9,Moment Magnitude
2005,Technological,Transport,Road,NGA,,,2005,2.0,6.0,2005,2.0,6.0,20.0,7.0,,,7.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,AGO,,,2005,2.0,8.0,2005,2.0,8.0,20.0,70.0,,,70.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,VEN,,,2005,2.0,7.0,2005,2.0,14.0,76.0,42.0,25000.0,,25042.0,78012.0,64.09274025742687,,Km2
2005,Technological,Industrial accident,Explosion (Industrial),RUS,,,2005,2.0,9.0,2005,2.0,9.0,25.0,4.0,,,4.0,,64.09274025742687,,m3
2005,Natural,Hydrological,Flood,MOZ,,,2005,1.0,25.0,2005,2.0,9.0,,,18825.0,,18825.0,,64.09274025742687,24300.0,Km2
2005,Technological,Transport,Rail,BGD,,,2005,1.0,16.0,2005,1.0,16.0,,200.0,,,200.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,PER,,,2005,2.0,9.0,2005,2.0,9.0,14.0,36.0,,,36.0,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,DZA,,,2005,2.0,,2005,2.0,,10.0,5.0,,,5.0,,64.09274025742687,,Kph
2005,Natural,Hydrological,Flood,PAK,,,2005,2.0,9.0,2005,2.0,16.0,520.0,450.0,7000000.0,,7000450.0,46807.0,64.09274025742687,123200.0,Km2
2005,Technological,Transport,Road,IRN,,,2005,2.0,10.0,2005,2.0,10.0,14.0,,,,,,64.09274025742687,,nan
2005,Natural,Biological,Epidemic,SDN,,,2005,1.0,22.0,2005,2.0,2.0,124.0,,3579.0,,3579.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,COL,,,2005,2.0,11.0,2005,2.0,26.0,56.0,117.0,85612.0,,85729.0,15602.0,64.09274025742687,,Km2
2005,Natural,Meteorological,Storm,IRN,,,2005,2.0,13.0,2005,2.0,13.0,,,8000.0,,8000.0,,64.09274025742687,,Kph
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,2.0,14.0,2005,2.0,14.0,214.0,29.0,,,29.0,,64.09274025742687,,m3
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),IRN,,,2005,2.0,14.0,2005,2.0,14.0,59.0,250.0,,,250.0,,64.09274025742687,,nan
2005,Technological,Transport,Water,BGD,,,2005,2.0,19.0,2005,2.0,19.0,149.0,,,,,,64.09274025742687,,nan
2005,Natural,Hydrological,Mass movement (wet),IDN,,,2005,2.0,21.0,2005,2.0,21.0,143.0,,,,,7801.0,64.09274025742687,,nan
2005,Natural,Hydrological,Mass movement (wet),IND,,,2005,2.0,15.0,2005,2.0,21.0,250.0,,5000.0,,5000.0,78012.0,64.09274025742687,,nan
2005,Technological,Transport,Air,IDN,,,2005,3.0,22.0,2005,3.0,22.0,15.0,3.0,,,3.0,,64.09274025742687,,nan
2005,Natural,Geophysical,Earthquake,IRN,30.754,56.816,2005,2.0,22.0,2005,2.0,22.0,612.0,1411.0,93355.0,,94766.0,124819.0,64.09274025742687,6.4,Moment Magnitude
2005,Technological,Industrial accident,Explosion (Industrial),SDN,,,2005,2.0,23.0,2005,2.0,23.0,31.0,150.0,,4000.0,4150.0,,64.09274025742687,,m3
2005,Technological,Miscellaneous accident,Collapse (Miscellaneous),CHN,,,2005,3.0,2.0,2005,3.0,2.0,20.0,,,,,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,DZA,,,2005,3.0,6.0,2005,3.0,9.0,11.0,,70.0,,70.0,,64.09274025742687,436800.0,Km2
2005,Technological,Transport,Road,CHN,,,2005,3.0,8.0,2005,3.0,8.0,12.0,5.0,,,5.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,MDG,,,2005,3.0,2.0,2005,3.0,15.0,25.0,17.0,58700.0,,58717.0,,64.09274025742687,16370.0,Km2
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),DOM,,,2005,3.0,7.0,2005,3.0,7.0,136.0,16.0,,,16.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,3.0,9.0,2005,3.0,9.0,29.0,,,,,,64.09274025742687,,m3
2005,Technological,Transport,Air,RUS,,,2005,3.0,10.0,2005,3.0,10.0,15.0,2.0,,,2.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,AFG,,,2005,3.0,5.0,2005,4.0,5.0,3.0,,,1500.0,1500.0,,64.09274025742687,46050.0,Km2
2005,Natural,Meteorological,Storm,COK,,,2005,2.0,28.0,2005,2.0,28.0,,8.0,600.0,,608.0,,64.09274025742687,249.0,Kph
2005,Natural,Meteorological,Storm,TKL,,,2005,2.0,28.0,2005,2.0,28.0,,1.0,,25.0,26.0,,64.09274025742687,249.0,Kph
2005,Natural,Hydrological,Flood,USA,,,2005,2.0,17.0,2005,2.0,23.0,9.0,,150.0,,150.0,390060.0,64.09274025742687,,Km2
2005,Natural,Biological,Epidemic,NGA,,,2005,2.0,3.0,2005,3.0,16.0,46.0,,200.0,,200.0,,64.09274025742687,,Vaccinated
2005,Technological,Transport,Rail,ARG,,,2005,3.0,10.0,2005,3.0,10.0,,129.0,,,129.0,,64.09274025742687,,nan
2005,Technological,Transport,Rail,VNM,,,2005,3.0,12.0,2005,3.0,12.0,11.0,70.0,,,70.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,IND,,,2005,3.0,12.0,2005,3.0,13.0,15.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Road,UGA,,,2005,3.0,13.0,2005,3.0,14.0,11.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Water,IDN,,,2005,3.0,13.0,2005,3.0,13.0,33.0,,47.0,,47.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,IRN,,,2005,3.0,11.0,2005,3.0,12.0,3.0,,3000.0,,3000.0,,64.09274025742687,23040.0,Km2
2005,Natural,Hydrological,Flood,KAZ,,,2005,2.0,24.0,2005,3.0,23.0,,,25000.0,,25000.0,11955.0,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,UZB,,,2005,2.0,24.0,2005,3.0,13.0,,,1500.0,,1500.0,,64.09274025742687,,Km2
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,3.0,17.0,2005,3.0,17.0,19.0,,,,,,64.09274025742687,,m3
2005,Natural,Hydrological,Mass movement (wet),TUR,,,2005,3.0,17.0,2005,3.0,17.0,15.0,9.0,,,9.0,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,PHL,,,2005,3.0,15.0,2005,3.0,17.0,18.0,,11.0,,11.0,,64.09274025742687,120.0,Kph
2005,Technological,Transport,Road,CHN,,,2005,3.0,17.0,2005,3.0,17.0,30.0,7.0,,,7.0,,64.09274025742687,,nan
2005,Technological,Transport,Air,RUS,,,2005,3.0,16.0,2005,3.0,16.0,29.0,23.0,,,23.0,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,CHN,,,2005,3.0,3.0,2005,3.0,12.0,36.0,,8000000.0,,8000000.0,468072.0,64.09274025742687,,Kph
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),PAK,,,2005,3.0,17.0,2005,3.0,17.0,37.0,24.0,,,24.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,3.0,15.0,2005,3.0,15.0,18.0,,1.0,,1.0,,64.09274025742687,,m3
2005,Natural,Geophysical,Earthquake,TUR,39.354,40.89,2005,3.0,14.0,2005,3.0,14.0,,18.0,2250.0,,2268.0,,64.09274025742687,5.8,Moment Magnitude
2005,Technological,Transport,Road,PAK,,,2005,3.0,18.0,2005,3.0,18.0,45.0,,,,,,64.09274025742687,,nan
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,3.0,19.0,2005,3.0,19.0,69.0,,,,,,64.09274025742687,,m3
2005,Natural,Geophysical,Earthquake,JPN,33.807,130.131,2005,3.0,20.0,2005,3.0,20.0,1.0,735.0,2800.0,,3535.0,624096.0,64.09274025742687,6.6,Moment Magnitude
2005,Natural,Meteorological,Storm,BGD,,,2005,3.0,20.0,2005,3.0,23.0,79.0,1500.0,,10000.0,11500.0,,64.09274025742687,100.0,Kph
2005,Natural,Hydrological,Flood,CZE,,,2005,3.0,17.0,2005,3.0,25.0,1.0,,,,,,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,HUN,,,2005,3.0,17.0,2005,3.0,25.0,,,,,,,64.09274025742687,940.0,Km2
2005,Natural,Hydrological,Flood,POL,,,2005,3.0,17.0,2005,3.0,26.0,2.0,,3600.0,,3600.0,,64.09274025742687,110.0,Km2
2005,Natural,Hydrological,Flood,ROU,,,2005,3.0,17.0,2005,3.0,25.0,2.0,,600.0,,600.0,,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,SVK,,,2005,3.0,17.0,2005,3.0,25.0,1.0,,,,,,64.09274025742687,,Km2
2005,Natural,Geophysical,Earthquake,ZAF,-26.913,26.789,2005,3.0,9.0,2005,3.0,9.0,2.0,58.0,,,58.0,31205.0,64.09274025742687,5.0,Moment Magnitude
2005,Technological,Transport,Water,COD,,,2005,3.0,19.0,2005,3.0,19.0,16.0,,179.0,,179.0,,64.09274025742687,,nan
2005,Natural,Biological,Epidemic,NGA,,,2005,2.0,28.0,2005,3.0,23.0,561.0,,23575.0,,23575.0,,64.09274025742687,,Vaccinated
2005,Natural,Hydrological,Flood,AGO,,,2005,1.0,27.0,2005,3.0,28.0,,,,10000.0,10000.0,,64.09274025742687,118200.0,Km2
2005,Natural,Biological,Epidemic,CIV,,,2005,1.0,,2005,3.0,,40.0,,210.0,,210.0,,64.09274025742687,,nan
2005,Natural,Biological,Epidemic,COM,,,2005,3.0,12.0,2005,3.0,12.0,,,1358.0,,1358.0,,64.09274025742687,,Vaccinated
2005,Technological,Industrial accident,Collapse (Industrial),COD,,,2005,2.0,21.0,2005,2.0,21.0,20.0,,,,,,64.09274025742687,,m3
2005,Natural,Meteorological,Storm,COD,,,2005,2.0,8.0,2005,2.0,8.0,8.0,3.0,,5386.0,5389.0,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,NZL,,,2005,3.0,10.0,2005,3.0,10.0,,,100.0,,100.0,15602.0,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,CHN,,,2005,2.0,28.0,2005,2.0,28.0,1.0,2481.0,,,2481.0,,64.09274025742687,,Kph
2005,Natural,Hydrological,Flood,UKR,,,2005,2.0,28.0,2005,2.0,28.0,,,8340.0,,8340.0,,64.09274025742687,,Km2
2005,Technological,Transport,Road,GNB,,,2005,3.0,23.0,2005,3.0,23.0,12.0,8.0,,,8.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Explosion (Industrial),USA,,,2005,3.0,23.0,2005,3.0,23.0,15.0,170.0,,,170.0,,64.09274025742687,,m3
2005,Technological,Transport,Road,NGA,,,2005,3.0,23.0,2005,3.0,23.0,15.0,,,,,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,ASM,,,2005,2.0,16.0,2005,2.0,16.0,,,,,,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,WSM,,,2005,2.0,16.0,2005,2.0,16.0,9.0,,,,,,64.09274025742687,190.0,Kph
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,2.0,15.0,2005,2.0,15.0,22.0,15.0,,,15.0,,64.09274025742687,,m3
2005,Technological,Transport,Water,VNM,,,2005,3.0,10.0,2005,3.0,10.0,24.0,,,,,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,SWZ,,,2005,1.0,23.0,2005,1.0,23.0,,,890.0,260.0,1150.0,,64.09274025742687,,Kph
2005,Technological,Industrial accident,Fire (Industrial),BGD,,,2005,1.0,6.0,2005,1.0,6.0,22.0,50.0,,,50.0,,64.09274025742687,,m3
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),GHA,,,2005,3.0,25.0,2005,3.0,25.0,18.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Road,ZAF,,,2005,3.0,25.0,2005,3.0,25.0,10.0,69.0,,,69.0,,64.09274025742687,,nan
2005,Natural,Geophysical,Earthquake,IDN,2.085,97.108,2005,3.0,28.0,2005,3.0,28.0,915.0,1146.0,104167.0,,105313.0,,64.09274025742687,8.6,Moment Magnitude
2005,Technological,Transport,Road,NGA,,,2005,3.0,28.0,2005,3.0,28.0,14.0,,,,,,64.09274025742687,,nan
2005,Technological,Miscellaneous accident,Collapse (Miscellaneous),AFG,,,2005,3.0,29.0,2005,3.0,29.0,6.0,,1000.0,,1000.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,MDG,,,2005,3.0,24.0,2005,3.0,26.0,4.0,,,900.0,900.0,,64.09274025742687,150.0,Km2
2005,Natural,Hydrological,Flood,AFG,,,2005,3.0,5.0,2005,3.0,25.0,200.0,3.0,11000.0,,11003.0,,64.09274025742687,275300.0,Km2
2005,Natural,Hydrological,Flood,PAK,,,2005,3.0,2.0,2005,3.0,8.0,15.0,,5000.0,,5000.0,,64.09274025742687,104000.0,Km2
2005,Technological,Transport,Road,IND,,,2005,4.0,1.0,2005,4.0,1.0,18.0,4.0,,,4.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,SYR,,,2005,3.0,31.0,2005,3.0,31.0,30.0,44.0,,,44.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Gas leak,CHN,,,2005,3.0,29.0,2005,3.0,29.0,27.0,285.0,,,285.0,,64.09274025742687,,m3
2005,Natural,Biological,Epidemic,SEN,,,2005,1.0,1.0,2005,9.0,23.0,303.0,,23022.0,,23022.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Industrial accident (General),CHN,,,2005,4.0,2.0,2005,4.0,2.0,17.0,,,,,,64.09274025742687,,m3
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,3.0,17.0,2005,3.0,17.0,19.0,,,,,,64.09274025742687,,m3
2005,Natural,Climatological,Wildfire,KOR,,,2005,4.0,4.0,2005,4.0,6.0,,,1800.0,340.0,2140.0,,64.09274025742687,,Km2
2005,Technological,Transport,Road,NGA,,,2005,4.0,4.0,2005,4.0,4.0,17.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Water,COD,,,2005,4.0,5.0,2005,4.0,5.0,30.0,,,,,,64.09274025742687,,nan
2005,Technological,Transport,Road,NGA,,,2005,4.0,6.0,2005,4.0,6.0,16.0,15.0,,,15.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,MEX,,,2005,4.0,6.0,2005,4.0,6.0,20.0,15.0,,,15.0,,64.09274025742687,,nan
2005,Technological,Transport,Air,AFG,,,2005,4.0,7.0,2005,4.0,7.0,18.0,,,,,,64.09274025742687,,nan
2005,Natural,Biological,Epidemic,COD,,,2005,1.0,1.0,2005,5.0,8.0,29.0,,1420.0,,1420.0,,64.09274025742687,,nan
2005,Technological,Miscellaneous accident,Miscellaneous accident (General),IND,,,2005,4.0,7.0,2005,4.0,7.0,73.0,,,,,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,CHN,,,2005,4.0,8.0,2005,4.0,8.0,19.0,55.0,458800.0,,458855.0,26391.0,64.09274025742687,,Kph
2005,Technological,Transport,Road,ZMB,,,2005,4.0,8.0,2005,4.0,8.0,42.0,40.0,,,40.0,,64.09274025742687,,nan
2005,Natural,Meteorological,Storm,BGD,,,2005,3.0,31.0,2005,3.0,31.0,24.0,500.0,,10000.0,10500.0,,64.09274025742687,,Kph
2005,Natural,Meteorological,Storm,IND,,,2005,3.0,23.0,2005,3.0,24.0,18.0,50.0,,7500.0,7550.0,,64.09274025742687,,Kph
2005,Natural,Hydrological,Flood,PAK,,,2005,3.0,20.0,2005,3.0,24.0,20.0,,,3500.0,3500.0,,64.09274025742687,75650.0,Km2
2005,Technological,Transport,Rail,COD,,,2005,4.0,10.0,2005,4.0,10.0,27.0,,,,,,64.09274025742687,,nan
2005,Technological,Industrial accident,Collapse (Industrial),BGD,,,2005,4.0,11.0,2005,4.0,11.0,151.0,,100.0,,100.0,,64.09274025742687,,m3
2005,Natural,Biological,Epidemic,ETH,,,2005,4.0,,2005,4.0,,40.0,,433.0,,433.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,COL,,,2005,4.0,12.0,2005,5.0,7.0,23.0,30.0,41500.0,,41530.0,,64.09274025742687,,Km2
2005,Technological,Transport,Road,NGA,,,2005,4.0,11.0,2005,4.0,11.0,19.0,,,,,,64.09274025742687,,nan
2005,Technological,Miscellaneous accident,Fire (Miscellaneous),FRA,,,2005,4.0,14.0,2005,4.0,15.0,23.0,50.0,,,50.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,PAK,,,2005,4.0,14.0,2005,4.0,14.0,13.0,1.0,,,1.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,PAK,,,2005,4.0,14.0,2005,4.0,14.0,11.0,13.0,,,13.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,CHE,,,2005,4.0,17.0,2005,4.0,17.0,12.0,,,,,,64.09274025742687,,nan
2005,Natural,Geophysical,Volcanic activity,IDN,,,2005,4.0,12.0,2005,4.0,12.0,,,26000.0,,26000.0,,64.09274025742687,,nan
2005,Natural,Hydrological,Flood,USA,,,2005,4.0,1.0,2005,4.0,6.0,2.0,,11000.0,,11000.0,46807.0,64.09274025742687,130500.0,Km2
2005,Technological,Transport,Road,CHN,,,2005,4.0,19.0,2005,4.0,19.0,27.0,4.0,,,4.0,,64.09274025742687,,nan
2005,Natural,Geophysical,Volcanic activity,COM,,,2005,4.0,16.0,2005,4.0,16.0,,,39000.0,,39000.0,,64.09274025742687,,nan
2005,Technological,Transport,Road,VNM,,,2005,4.0,21.0,2005,4.0,21.0,32.0,,1.0,,1.0,,64.09274025742687,,nan
2005,Technological,Transport,Rail,IND,,,2005,4.0,21.0,2005,4.0,21.0,17.0,150.0,,,150.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Explosion (Industrial),ZMB,,,2005,4.0,20.0,2005,4.0,20.0,46.0,,,,,,64.09274025742687,,m3
2005,Technological,Transport,Road,COL,,,2005,4.0,20.0,2005,4.0,20.0,21.0,37.0,,,37.0,,64.09274025742687,,nan
2005,Natural,Geophysical,Earthquake,JPN,33.637,130.179,2005,4.0,19.0,2005,4.0,19.0,,58.0,837.0,,895.0,,64.09274025742687,5.5,Moment Magnitude
2005,Natural,Hydrological,Flood,TZA,,,2005,4.0,16.0,2005,4.0,18.0,1.0,,10548.0,,10548.0,,64.09274025742687,510.0,Km2
2005,Natural,Hydrological,Flood,ROU,,,2005,4.0,21.0,2005,5.0,15.0,2.0,,3400.0,,3400.0,312048.0,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,SCG,,,2005,4.0,20.0,2005,4.0,20.0,2.0,,1945.0,1845.0,3790.0,,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,ETH,,,2005,4.0,23.0,2005,4.0,26.0,156.0,,235418.0,,235418.0,7801.0,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,KEN,,,2005,4.0,23.0,2005,4.0,26.0,1.0,,25000.0,,25000.0,780.0,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,SOM,,,2005,4.0,23.0,2005,6.0,14.0,5.0,20.0,5000.0,,5020.0,31.0,64.09274025742687,,Km2
2005,Technological,Transport,Rail,JPN,,,2005,4.0,25.0,2005,4.0,25.0,107.0,460.0,,,460.0,,64.09274025742687,,nan
2005,Technological,Industrial accident,Industrial accident (General),CHN,,,2005,4.0,24.0,2005,4.0,24.0,29.0,,39.0,,39.0,,64.09274025742687,,m3
2005,Technological,Industrial accident,Explosion (Industrial),CHN,,,2005,4.0,21.0,2005,4.0,21.0,17.0,,,,,,64.09274025742687,,m3
2005,Natural,Meteorological,Storm,USA,,,2005,4.0,6.0,2005,4.0,8.0,,8.0,45.0,51.0,104.0,546084.0,64.09274025742687,,Kph
2005,Natural,Biological,Epidemic,TCD,,,2005,1.0,3.0,2005,5.0,15.0,115.0,,6000.0,,6000.0,,64.09274025742687,,Vaccinated
2005,Natural,Biological,Epidemic,NGA,,,2005,4.0,11.0,2005,4.0,20.0,100.0,,,,,,64.09274025742687,,Vaccinated
2005,Natural,Hydrological,Flood,YEM,,,2005,4.0,25.0,2005,4.0,27.0,10.0,,215.0,500.0,715.0,,64.09274025742687,,Km2
2005,Natural,Hydrological,Flood,IDN,,,2005,4.0,26.0,2005,4.0,27.0,47.0,18.0,750.0,,768.0,,64.09274025742687,1730.0,Km2
